example_id,sampling_stratum,customer_text_raw,customer_text_clean,brand_reply_text_raw,brand_reply_text_clean,true_intent,intent_ambiguous,true_escalate,true_escalation_rule,reply_acceptability_notes,labeller_notes
2215012,risk_signal,"@824 Hi, how would I go about requesting a wheelchair in DTW tomorrow morning for a companion passenger? Thanks! ✈️","Hi, how would I go about requesting a wheelchair in DTW tomorrow morning for a companion passenger? Thanks! ✈️","@647243 I'll be happy to assist, please DM the confirmation # to be updated.  *HAA","I'll be happy to assist, please DM the confirmation # to be updated. *HAA",POLICY_QUESTION,FALSE,TRUE,hard_risk_keyword,"must give a direct answer, not deflect to ""it depends""",
513119,keyword_bucket:FLIGHT_DISRUPTION,"Is it just me, or does @Delta no refund policy for Basic Economy make no sense?? If they offer some refund, I have an incentive to cancel my flight. If not, I don't cancel, and they fly with an empty seat. Seems like a lose-lose situation to me. #flights #flying #travel","Is it just me, or does no refund policy for Basic Economy make no sense?? If they offer some refund, I have an incentive to cancel my flight. If not, I don't cancel, and they fly with an empty seat. Seems like a lose-lose situation to me. #flights #flying #travel",@238058 Hi Alexander. Please share your confirmation code or ticket number via this link to better assist. *TKR https://t.co/6iDGBJAc2m,Hi Alexander. Please share your confirmation code or ticket number via this link to better assist. *TKR,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1051988,keyword_bucket:FLIGHT_DISRUPTION,@Delta I just booked a non - refundable ticket -- Do I have 24 hours to cancel??,I just booked a non - refundable ticket -- Do I have 24 hours to cancel??,"@368608 Hi, Abby. Yes, there is a 24 hour risk-free cancellation period.  *ABN","Hi, Abby. Yes, there is a 24 hour risk-free cancellation period. *ABN",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1225906,keyword_bucket:BAGGAGE_PROBLEM,@Delta Hey can you confirm that when booking a flight Heathrow to JFK that 1 bag is included for each passnger in the cost of the flight,Hey can you confirm that when booking a flight Heathrow to JFK that 1 bag is included for each passnger in the cost of the flight,"@407593 Hi. Yes, you're entitled to 1 checked bag weighing 50 lbs or less, with a carry-on and a personal item.  *TJH","Hi. Yes, you're entitled to 1 checked bag weighing 50 lbs or less, with a carry-on and a personal item. *TJH",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
783827,keyword_bucket:BAGGAGE_PROBLEM,@Delta Do I not have to pay for checked baggage if I have SkyTeam Elite status?,Do I not have to pay for checked baggage if I have SkyTeam Elite status?,"@307082 Please DM us your confirmation number so we can look into this, JHK.  *ALA https://t.co/6iDGBJAc2m","Please DM us your confirmation number so we can look into this, JHK. *ALA",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1933497,keyword_bucket:BAGGAGE_PROBLEM,"@Delta what's the cost to add an extra piece of checked baggage to a flight from Tampa to Manchester, UK? Emailed, but still waiting to hear","what's the cost to add an extra piece of checked baggage to a flight from Tampa to Manchester, UK? Emailed, but still waiting to hear","@575342 Hi, Steph. Please follow and DM your confirmation number so I can provide you with the correct information.  *AST https://t.co/6iDGBJAc2m","Hi, Steph. Please follow and DM your confirmation number so I can provide you with the correct information. *AST",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1517024,keyword_bucket:BAGGAGE_PROBLEM,@Delta how many checked bags are free for international flights if i have a gold skymiles credit card? is it still 1 bag like domestically?,how many checked bags are free for international flights if i have a gold skymiles credit card? is it still 1 bag like domestically?,"@303373 If you are in the Main Cabin, yes, it would be one bag checked free, 50lbs. And you also are allowed two carry-on bags. *TMS","If you are in the Main Cabin, yes, it would be one bag checked free, 50lbs. And you also are allowed two carry-on bags. *TMS",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
2094812,keyword_bucket:REFUND_COMPENSATION,@Delta would it be good if your official lounge in Dublin accepted your official credit card?,would it be good if your official lounge in Dublin accepted your official credit card?,"@618895 Hi, James. We do not have a Sky Club at the Dublin airport this is a third party lounge. I apologize for any confusion.  *HDG","Hi, James. We do not have a Sky Club at the Dublin airport this is a third party lounge. I apologize for any confusion. *HDG",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1714383,keyword_bucket:REFUND_COMPENSATION,"@Delta can I use my PayPal credit account to pay for a flight? I see the option when I go to check out, but it still asks for a credit card","can I use my PayPal credit account to pay for a flight? I see the option when I go to check out, but it still asks for a credit card","@434389 Yes, our Online Support Team can assist you, they can be reached @ 888-750-3284. *TBT","Yes, our Online Support Team can assist you, they can be reached @ 888-750-3284. *TBT",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
661841,keyword_bucket:BOOKING_CHANGE,"@Delta Please give me advice about exporting dog.
How can I make flight reservation and bring my dog to the cabin?",Please give me advice about exporting dog. How can I make flight reservation and bring my dog to the cabin?,@277676 Hi there. Please see the Pet In Cabin restrictions via the following link.  https://t.co/0m81TbmCgi *ALA,Hi there. Please see the Pet In Cabin restrictions via the following link. *ALA,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1808027,keyword_bucket:BOOKING_CHANGE,@Delta Is it possible for certain passengers (not all) on a reservation to receive mobile boarding passes?,Is it possible for certain passengers (not all) on a reservation to receive mobile boarding passes?,"@543170 Hi Brent, that is absolutely possible! When you are checking in online, you will check those you want mobile passes for first. *TBW","Hi Brent, that is absolutely possible! When you are checking in online, you will check those you want mobile passes for first. *TBW",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
603627,keyword_bucket:POLICY_QUESTION,@Delta answer me. Why is this a policy to take pictures of passengers before they board a flight to Ghana?!  Why is this ok? #DeltaAirlines,answer me. Why is this a policy to take pictures of passengers before they board a flight to Ghana?! Why is this ok? #DeltaAirlines,"@263438 Hi FannyLou. I'll check on this now. I'll need details first, what is the flight number. I just want to verify the airport and route first. Pls follow/DM your confirmation or ticket number. *AFM https://t.co/6iDGBJAc2m","Hi FannyLou. I'll check on this now. I'll need details first, what is the flight number. I just want to verify the airport and route first. Pls follow/DM your confirmation or ticket number. *AFM",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
189513,keyword_bucket:POLICY_QUESTION,@Delta can I use a ruc on my flight from Sacramento on Sunday?,can I use a ruc on my flight from Sacramento on Sunday?,@136890 We do not have upgrade space available. Would you like to be waitlisted?  *HDG,We do not have upgrade space available. Would you like to be waitlisted? *HDG,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1358379,keyword_bucket:POLICY_QUESTION,@Delta-is this true that it is against company policy to sing National anthem on a plane when one of our fallen heroes is be taken off?,-is this true that it is against company policy to sing National anthem on a plane when one of our fallen heroes is be taken off?,@436706 ...the customer and are looking into this situation. *ASK 4/4,...the customer and are looking into this situation. *ASK 4/4,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1221109,keyword_bucket:POLICY_QUESTION,@Delta - can I bring an frozen ice pack on board a domestic flight?  I will be using it for pumped breast milk.,- can I bring an frozen ice pack on board a domestic flight? I will be using it for pumped breast milk.,@406526 This link should be helpful https://t.co/g0BbcTwwJ9. *HDV,This link should be helpful *HDV,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1129486,keyword_bucket:POLICY_QUESTION,"@Delta how do I remove your ""offline"" mode from the mobile App? #diamondstatus &amp; can't get anyone at Delta to answer me. Makes the App useless without wifi!","how do I remove your ""offline"" mode from the mobile App? #diamondstatus &amp; can't get anyone at Delta to answer me. Makes the App useless without wifi!",@386217 ...can help.  *TCC 2/2,...can help. *TCC 2/2,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
719966,keyword_bucket:POLICY_QUESTION,@DELTA how can I contact you from Madrid??,how can I contact you from Madrid??,"@292311 Our Reservation number for all cities in Spain is 
+ 34 913 75 41 46. *AOS",Our Reservation number for all cities in Spain is + 34 913 75 41 46. *AOS,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
569699,keyword_bucket:POLICY_QUESTION,@Delta can I carry on my wedding dress? Is there a place to hang it up on the plane?,can I carry on my wedding dress? Is there a place to hang it up on the plane?,"@253715 Ashley, closet space is not guaranteed.  *ACJ","Ashley, closet space is not guaranteed. *ACJ",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
224174,keyword_bucket:POLICY_QUESTION,@delta question for you: can I use a regional upgrade cert after a flt is booked or must it be used at booking?,question for you: can I use a regional upgrade cert after a flt is booked or must it be used at booking?,"@169565 ...of course, but in the event that it isn't available, you can always be placed on the waitlist.  *HSD 2/2","...of course, but in the event that it isn't available, you can always be placed on the waitlist. *HSD 2/2",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
223269,keyword_bucket:POLICY_QUESTION,"@Delta if I buy access to skyclub in atl, can I use it in slc on the same day?","if I buy access to skyclub in atl, can I use it in slc on the same day?","@169328 Hi, Brant. Unfortunately, no. You can only use your entry in the purchased airport.  *ALA","Hi, Brant. Unfortunately, no. You can only use your entry in the purchased airport. *ALA",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
502753,keyword_bucket:POLICY_QUESTION,It's too hot on this plane. How do I roll the windows down? @Delta,It's too hot on this plane. How do I roll the windows down?,"@235129 We most certainly do not advise you roll down any windows, Tristan. That would be a bad idea. The air conditioning should kick in after takeoff and climb. Hopefully, we can make you comfortable in short order. *ASK","We most certainly do not advise you roll down any windows, Tristan. That would be a bad idea. The air conditioning should kick in after takeoff and climb. Hopefully, we can make you comfortable in short order. *ASK",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
2523726,keyword_bucket:POLICY_QUESTION,Can I carry on snowshoes @Delta?,Can I carry on snowshoes ?,"@718693 AmyEllen, snow boots, and bag are allowed as checked baggage. Please see information in attached link https://t.co/WJnWYADbWP *TLT","AmyEllen, snow boots, and bag are allowed as checked baggage. Please see information in attached link *TLT",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1014426,keyword_bucket:POLICY_QUESTION,@Delta - what's your carry-on weight allowance? YYZ-DEN tomorrow!,- what's your carry-on weight allowance? YYZ-DEN tomorrow!,"@360039 Hi Alicia, you are entitled one carry-on and one personal item. Please see the link.  https://t.co/aGzPDdhtWv *HPL","Hi Alicia, you are entitled one carry-on and one personal item. Please see the link. *HPL",POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
385717,keyword_bucket:SERVICE_COMPLAINT,@Delta can you put Harry Potter on your list of movies to watch during flights? Pleaseeee,can you put Harry Potter on your list of movies to watch during flights? Pleaseeee,@207308 Good morning. You can suggest any ideas at the link provided. 😊  https://t.co/fPLXqv8KGq *TMA,Good morning. You can suggest any ideas at the link provided. 😊 *TMA,POLICY_QUESTION,FALSE,FALSE,none_auto_handle,"must give a direct answer, not deflect to ""it depends""",
1384694,risk_signal,"@Delta, Thank You! for being so considerate in helping me cancel an international ticket due to a family medical emergency. You made my day.",", Thank You! for being so considerate in helping me cancel an international ticket due to a family medical emergency. You made my day.","@442222 You're welcome, take care!  *TMB","You're welcome, take care! *TMB",PRAISE_FEEDBACK,FALSE,TRUE,hard_risk_keyword,"should personalize the thanks, not sound templated",
1091450,risk_signal,"I was trying to take a picture for my son.  The attendant saw me, waved me up, and the pilots were excited for a photo op!  Thanks @Delta https://t.co/1eEgWep3wa","I was trying to take a picture for my son. The attendant saw me, waved me up, and the pilots were excited for a photo op! Thanks","@377520 On behalf of my colleagues, you're welcome. So happy to have you aboard!  *TLT","On behalf of my colleagues, you're welcome. So happy to have you aboard! *TLT",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
552705,risk_signal,"My heart is heavy with loss but it is also full with gratitude for an outstanding @Delta customer service experience and their medical emergency discounts. Thank you, @Delta, for coming through during a tough time for me.","My heart is heavy with loss but it is also full with gratitude for an outstanding customer service experience and their medical emergency discounts. Thank you, , for coming through during a tough time for me.","@211391 Hey Bryan, I am glad we were able to accommodate you accordingly at such a difficult time. Our thoughts and prayers are with you. *AJY","Hey Bryan, I am glad we were able to accommodate you accordingly at such a difficult time. Our thoughts and prayers are with you. *AJY",PRAISE_FEEDBACK,FALSE,TRUE,hard_risk_keyword,"should personalize the thanks, not sound templated",
260053,risk_signal,Kudos to @Delta for handling a medical emergency on our flight with professionalism and care.  Prayers for the woman who had the emergency.,Kudos to for handling a medical emergency on our flight with professionalism and care. Prayers for the woman who had the emergency.,"@177870 Thank you so much, Colleen, for recognizing our crew. We hope the ill passenger is better soon! 😍 *TMS","Thank you so much, Colleen, for recognizing our crew. We hope the ill passenger is better soon! 😍 *TMS",PRAISE_FEEDBACK,FALSE,TRUE,hard_risk_keyword,"should personalize the thanks, not sound templated",
1045012,risk_signal,"Thanks for great service last week @Delta we needed wheelchair assistance for multi- connection flights &amp; had great people, help, &amp; flights!","Thanks for great service last week we needed wheelchair assistance for multi- connection flights &amp; had great people, help, &amp; flights!",@367067 Wonderful to hear! We appreciate your feedback. Have a great evening.  *HAA,Wonderful to hear! We appreciate your feedback. Have a great evening. *HAA,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1128315,risk_signal,Shout out to the pilot of @Delta #flight4164 out of Cincinnati last night- thank you for your kindness to my daughter trying to get home,Shout out to the pilot of #flight4164 out of Cincinnati last night- thank you for your kindness to my daughter trying to get home,"@386002 Hi Tami, we're happy we could help!  *HRS","Hi Tami, we're happy we could help! *HRS",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2664027,risk_signal,"By the way, I love @Delta. They never break my wheelchair.","By the way, I love . They never break my wheelchair.",@750674 We love you right back! *HCA,We love you right back! *HCA,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
951150,risk_signal,@delta thank you for being accomodating in changing my daughter’s flight!  You rock and so does Stacy the rep!,thank you for being accomodating in changing my daughter’s flight! You rock and so does Stacy the rep!,"@345622 On behalf of *EC and Stacy, you are very welcome. Have a wonderful day. 😊 *TKR","On behalf of *EC and Stacy, you are very welcome. Have a wonderful day. 😊 *TKR",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2902859,risk_signal,Thank you to Capt Lynn of @Delta who made my son feel extra special today! https://t.co/LiRswyDPTY,Thank you to Capt Lynn of who made my son feel extra special today!,"@803994 Hey Audrey, what a lovely picture! So happy we're exceeding our expectations! 😉 *AJY","Hey Audrey, what a lovely picture! So happy we're exceeding our expectations! 😉 *AJY",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1053785,risk_signal,Thanks @Delta for the first class upgrade! It’s my son’s first flight... I told him not to let it get to his head! @190119 https://t.co/WPNV0WiFZv,Thanks for the first class upgrade! It’s my son’s first flight... I told him not to let it get to his head!,@368991 @190119 ...back on board very soon.  *AOS 2/2,...back on board very soon. *AOS 2/2,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
778419,risk_signal,@Delta Customer rep Jodie made flight change due to fam medical emergency simple. Thank you.,Customer rep Jodie made flight change due to fam medical emergency simple. Thank you.,"@305879 Hi, Randall. We're glad to hear one of our agents was able to assist you during this stressful time.  *TCH","Hi, Randall. We're glad to hear one of our agents was able to assist you during this stressful time. *TCH",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1743860,risk_signal,"@Delta, your customer service at @122828 has been FANTASTIC this morning. I have a stick. I have been asked multiple times if I need a wheelchair; had lines opened up for me at check-in and security; and seats offered. Couldn't have asked for a better service. Thank you.",", your customer service at has been FANTASTIC this morning. I have a stick. I have been asked multiple times if I need a wheelchair; had lines opened up for me at check-in and security; and seats offered. Couldn't have asked for a better service. Thank you.","@525971 Only the best for you, Hannah!  Thank you so much for sharing your great experience with us. Have a great day! 😃 *TJN","Only the best for you, Hannah! Thank you so much for sharing your great experience with us. Have a great day! 😃 *TJN",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
774696,risk_signal,@Delta counter attendant squeezed me onto a flight an hour earlier; I can now kiss my daughter good night. Thank you! #enablersofjoy,counter attendant squeezed me onto a flight an hour earlier; I can now kiss my daughter good night. Thank you! #enablersofjoy,"@305080 So glad we could get you home sooner, Anthony.  *ALA","So glad we could get you home sooner, Anthony. *ALA",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1998373,risk_signal,@Delta my daughter wants to be a flight attendant like her grandmother for halloween but I think I found your next employee #delta #fly https://t.co/9Rw6QFN1Ns,my daughter wants to be a flight attendant like her grandmother for halloween but I think I found your next employee #delta #fly,"@590877 Very cute, have a wonder week. 😊 *TBT","Very cute, have a wonder week. 😊 *TBT",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
181463,keyword_bucket:BAGGAGE_PROBLEM,Just had a fantastic experience with a baggage check-in agent from @Delta in the #memphis airport. Thank you!,Just had a fantastic experience with a baggage check-in agent from in the #memphis airport. Thank you!,"@158630 Awesome! So great to hear this, Sandy. Thank you for flying with us! *AMR","Awesome! So great to hear this, Sandy. Thank you for flying with us! *AMR",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2969676,keyword_bucket:BAGGAGE_PROBLEM,@Delta super attentive crew tonight DL3864. FA Nancy noticed my empty PDB on my knee returned with a bag of ice for me. I tore my meniscus. Although now that I’m thinking about it I’m not looking forward to the hike from T4 to T3 to PU my car...,super attentive crew tonight DL3864. FA Nancy noticed my empty PDB on my knee returned with a bag of ice for me. I tore my meniscus. Although now that I’m thinking about it I’m not looking forward to the hike from T4 to T3 to PU my car...,@819122 That Nancy is such a gem! Thanks for the shout out. I'll let her leadership team know.  *TMT,That Nancy is such a gem! Thanks for the shout out. I'll let her leadership team know. *TMT,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
829578,keyword_bucket:REFUND_COMPENSATION,Thank you for the voucher @Delta,Thank you for the voucher,@315382 Your Welcome! *TSB,Your Welcome! *TSB,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1172622,keyword_bucket:BOOKING_CHANGE,Arrived in Atlanta. Thanks @Delta. Smooth flight and shiny new aircraft. Nifty new seat monitors and WiFi. Very... https://t.co/lwaG6Sa8e6,Arrived in Atlanta. Thanks . Smooth flight and shiny new aircraft. Nifty new seat monitors and WiFi. Very...,@272657 Glad to hear you enjoyed it! *TBW,Glad to hear you enjoyed it! *TBW,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1049376,keyword_bucket:BOOKING_CHANGE,"Wow...I took the cheapest fare, had to wait for seat assignment at the gate, and still scored exit row both flights! Good @Delta karma! https://t.co/v0KV8rbE8W","Wow...I took the cheapest fare, had to wait for seat assignment at the gate, and still scored exit row both flights! Good karma!",@368018 Glad to hear that everything worked out so well! Thank you so much for choosing Delta! 😊✈ *AOS,Glad to hear that everything worked out so well! Thank you so much for choosing Delta! 😊✈ *AOS,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2324776,keyword_bucket:BOOKING_CHANGE,When you're planning to sleep 😴 on an early morning @Delta flight I can't imagine a better seat mate! https://t.co/7jqGCq6odQ,When you're planning to sleep 😴 on an early morning flight I can't imagine a better seat mate!,@673439 That sure makes trying to sleep a lot easier! Enjoy your nap on the flight! *TBW,That sure makes trying to sleep a lot easier! Enjoy your nap on the flight! *TBW,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
229246,keyword_bucket:BOOKING_CHANGE,Thank you @Delta for stepping up and helping me reschedule so that I can get more time with family on my visit.,Thank you for stepping up and helping me reschedule so that I can get more time with family on my visit.,@170673 You're so welcome; we are very glad to be part of your family visit.  Thanks for choosing us!  ✈ *TJP,You're so welcome; we are very glad to be part of your family visit. Thanks for choosing us! ✈ *TJP,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1001311,keyword_bucket:BOOKING_CHANGE,.@Delta made me feel like a #topdog today. Elevated from the floor to a seat for free! Now I can stare ominously at dad for whole flight!👌🐶🐕 https://t.co/usRBbZpkp0,. made me feel like a #topdog today. Elevated from the floor to a seat for free! Now I can stare ominously at dad for whole flight!👌🐶🐕,"@357051 Noodle, you are a top dog everyday. Hopefully, the staring earned you treat. Thanks for choosing to fly with us. ✈ *AMC","Noodle, you are a top dog everyday. Hopefully, the staring earned you treat. Thanks for choosing to fly with us. ✈ *AMC",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2981698,keyword_bucket:ACCOUNT_LOYALTY,@Delta please send a thanks to Medallion customer service.  They helped in a big way today!,please send a thanks to Medallion customer service. They helped in a big way today!,"@822376 Thank you for your words, your satisfaction is a great compliment to us.  *AFC","Thank you for your words, your satisfaction is a great compliment to us. *AFC",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
218453,keyword_bucket:POLICY_QUESTION,"@Delta there was an absolutely wonderful flight attendant on my flight from CVG-DCA, how can I make sure her good deed gets noted?","there was an absolutely wonderful flight attendant on my flight from CVG-DCA, how can I make sure her good deed gets noted?",@168096 Hi there. Please DM us your confirmation number and her name via this link.  *ALA https://t.co/6iDGBJAc2m,Hi there. Please DM us your confirmation number and her name via this link. *ALA,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2425051,keyword_bucket:SERVICE_COMPLAINT,Flying with @Delta has been a pleasure. #snapchat https://t.co/HacIG7XHYr,Flying with has been a pleasure. #snapchat,@655360 Looks like a good time!😉 *ASK,Looks like a good time!😉 *ASK,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2797446,keyword_bucket:SERVICE_COMPLAINT,@Delta BOS-MSP Flight 2391 gate agent Bonnie Turner has been a true gem from beginning to end. She deserves a reward ! Beyond helpful,BOS-MSP Flight 2391 gate agent Bonnie Turner has been a true gem from beginning to end. She deserves a reward ! Beyond helpful,"@780539 Thank you Lisa, for the kind words for Bonnie. Our agents delight in providing outstanding customer care! We truly appreciate the feedback! *ACJ","Thank you Lisa, for the kind words for Bonnie. Our agents delight in providing outstanding customer care! We truly appreciate the feedback! *ACJ",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1053801,keyword_bucket:SERVICE_COMPLAINT,"Rainy travel day! @delta let’s make it a good one! 
#travel #travelnerd #travelgirl… https://t.co/NXRDBXbz2s",Rainy travel day! let’s make it a good one! #travel #travelnerd #travelgirl…,@368994 Safe travels Lori! *ALS,Safe travels Lori! *ALS,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2794582,keyword_bucket:SERVICE_COMPLAINT,"Not even at the airport for my flight, and @Delta notifies me that I've been upgraded. Flying to D.C. tonight in comfort and style! Stay blessed, fam https://t.co/bnSpkDHmb7","Not even at the airport for my flight, and notifies me that I've been upgraded. Flying to D.C. tonight in comfort and style! Stay blessed, fam",@779863 Enjoy your flight! 😉 *AMC,Enjoy your flight! 😉 *AMC,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2049167,keyword_bucket:SERVICE_COMPLAINT,@Delta I had two stunningly good customer service service experiences today. Surprised and grateful.,I had two stunningly good customer service service experiences today. Surprised and grateful.,@606012 Thanks! It is our pleasure to take care of you when you fly with us!✈ *TDL,Thanks! It is our pleasure to take care of you when you fly with us!✈ *TDL,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
189521,keyword_bucket:SERVICE_COMPLAINT,"hey @160448 @160449 @160450 here are your @delta cookies

https://t.co/bjU6VXHPeP https://t.co/iKghNpV4CF",hey here are your cookies,@160447 Nicholas!  Thanks for the pic! *ALY,Nicholas! Thanks for the pic! *ALY,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2258194,keyword_bucket:PRAISE_FEEDBACK,Thanks @delta for saving the day! https://t.co/bfXo8TzT00,Thanks for saving the day!,@237696 Thanks for your public compliment of our flight crew on DL162. We 're proud of them and I will share your post with the InFlight leadership team. Happy Travels! *HJH,Thanks for your public compliment of our flight crew on DL162. We 're proud of them and I will share your post with the InFlight leadership team. Happy Travels! *HJH,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
438117,keyword_bucket:PRAISE_FEEDBACK,Great flight from Orlando to Detroit. Thanks @Delta. Love the free inflight movies and USB ports. @SouthwestAir can’t compete with that !,Great flight from Orlando to Detroit. Thanks . Love the free inflight movies and USB ports. can’t compete with that !,@219083 We are so glad to hear that Marc! Free movies are always the best! 🎥 *TJN,We are so glad to hear that Marc! Free movies are always the best! 🎥 *TJN,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
115408,keyword_bucket:PRAISE_FEEDBACK,Happy Thanksgiving to all! Thank you @Delta and Grand Jane for little Sloane's first upgrade! The whole crew on flight 0990 from SLC to SMF was amazing. Big shout out to Joshua for some of the best service we've had on a flight. Time for turkey! https://t.co/pkRT5ma3Mm,Happy Thanksgiving to all! Thank you and Grand Jane for little Sloane's first upgrade! The whole crew on flight 0990 from SLC to SMF was amazing. Big shout out to Joshua for some of the best service we've had on a flight. Time for turkey!,@141654 Hi Mateo. Thank you for letting us be your ride today! Have a wonderful holiday!  *TKR,Hi Mateo. Thank you for letting us be your ride today! Have a wonderful holiday! *TKR,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2610091,keyword_bucket:PRAISE_FEEDBACK,@Delta found my.glasses and called me! Good job FAY red coat!  Thank you.,found my.glasses and called me! Good job FAY red coat! Thank you.,@738181 Hi Darryl! I am so happy to hear that you got your glasses back. Hope to see you on another Delta's flight soon. *TMC,Hi Darryl! I am so happy to hear that you got your glasses back. Hope to see you on another Delta's flight soon. *TMC,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
888447,keyword_bucket:PRAISE_FEEDBACK,Made it to gate in #ATL! Thanks to your staff and one of the most helpful flight attendants ever! 👏🏼 @delta @122828 https://t.co/fOb31wFvTN,Made it to gate in #ATL! Thanks to your staff and one of the most helpful flight attendants ever! 👏🏼,@327714 @122828 That's so good to hear. I'm glad you made it. Enjoy your flight:-) *HPL,That's so good to hear. I'm glad you made it. Enjoy your flight:-) *HPL,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
